Year	Month	Day	Hour	Minute	Second	Temperatures (C)
2018	8	20	2	0	59	13.31	17.81	13.13	15.44	
2018	8	20	2	3	0	13.56	17.87	13.50	15.63	
2018	8	20	2	5	1	13.25	18.12	13.69	15.69	
2018	8	20	2	7	1	13.69	18.12	13.69	15.63	
2018	8	20	2	9	2	12.81	17.87	13.06	15.06	
2018	8	20	2	11	3	13.63	18.00	13.50	15.69	
2018	8	20	2	13	4	13.19	18.12	13.69	15.38	
2018	8	20	2	15	4	13.81	17.62	13.81	15.56	
2018	8	20	2	17	5	13.19	17.06	13.00	14.94	
2018	8	20	2	19	6	12.06	16.56	12.19	13.88	
2018	8	20	2	21	6	12.00	16.19	11.75	13.50	
2018	8	20	2	23	7	12.88	16.00	12.25	14.06	
2018	8	20	2	25	8	12.56	15.88	12.19	13.44	
2018	8	20	2	27	8	11.81	15.63	11.63	12.69	
2018	8	20	2	29	9	12.25	15.38	11.63	13.31	
2018	8	20	2	31	10	12.13	15.25	11.50	13.50	
2018	8	20	2	33	11	11.75	15.06	11.31	12.50	
2018	8	20	2	35	11	12.25	14.94	11.19	12.75	
2018	8	20	2	37	12	12.69	14.88	11.50	13.00	
2018	8	20	2	39	13	12.38	14.81	11.69	13.00	
2018	8	20	2	41	13	12.31	14.75	11.31	12.69	
2018	8	20	2	43	14	11.69	14.56	11.13	12.31	
2018	8	20	2	45	15	11.75	14.50	11.00	12.19	
2018	8	20	2	47	16	10.88	14.38	10.81	11.81	
2018	8	20	2	49	16	12.19	14.25	11.06	13.00	
2018	8	20	2	51	17	12.44	14.38	11.63	12.81	
2018	8	20	2	53	18	11.69	14.25	11.06	12.19	
2018	8	20	2	55	18	12.69	14.25	11.75	13.44	
2018	8	20	2	57	19	13.00	14.31	11.81	12.94	
2018	8	20	2	59	20	12.50	14.25	11.56	12.50	
2018	8	20	3	1	21	11.88	14.13	11.13	12.69	
2018	8	20	3	3	22	11.63	14.00	11.06	12.06	
2018	8	20	3	5	23	10.94	13.88	10.81	11.44	
2018	8	20	3	7	24	12.19	13.88	11.06	12.63	
2018	8	20	3	9	24	12.13	13.81	10.69	11.94	
2018	8	20	3	11	25	11.88	13.81	11.25	12.50	
2018	8	20	3	13	26	11.88	13.75	11.00	11.94	
2018	8	20	3	15	26	11.81	13.69	10.81	11.69	
2018	8	20	3	17	27	12.63	13.63	11.00	12.50	
2018	8	20	3	19	28	11.63	13.63	11.19	12.19	
2018	8	20	3	21	29	12.56	13.63	11.13	12.19	
2018	8	20	3	23	30	11.38	13.56	10.88	11.63	
2018	8	20	3	25	31	11.56	13.50	10.88	11.75	
2018	8	20	3	27	32	11.69	13.44	10.69	11.75	
2018	8	20	3	29	32	10.94	13.38	10.50	11.31	
2018	8	20	3	31	33	11.75	13.31	10.56	12.00	
2018	8	20	3	33	34	11.13	13.31	10.63	11.50	
2018	8	20	3	35	34	11.19	13.25	10.50	11.38	
2018	8	20	3	37	35	10.69	13.13	10.38	11.25	
2018	8	20	3	39	36	10.50	13.13	10.25	11.13	
2018	8	20	3	41	37	10.69	13.00	10.13	11.13	
2018	8	20	3	43	37	10.88	12.94	10.19	11.19	
2018	8	20	3	45	38	10.25	12.94	10.06	10.94	
2018	8	20	3	47	39	10.06	12.81	10.06	10.81	
2018	8	20	3	49	39	10.38	12.81	10.19	11.00	
2018	8	20	3	51	40	10.06	12.75	10.00	10.69	
2018	8	20	3	53	41	10.31	12.69	10.00	11.06	
2018	8	20	3	55	42	10.69	12.75	10.13	10.94	
2018	8	20	3	57	43	10.44	12.69	10.06	10.94	
2018	8	20	3	59	44	10.50	12.63	9.81	10.88	
2018	8	20	4	1	45	10.00	12.56	9.81	10.63	
2018	8	20	4	3	45	9.75	12.50	9.75	10.63	
2018	8	20	4	5	46	9.69	12.50	9.69	10.44	
2018	8	20	4	7	47	10.31	12.38	9.69	10.88	
2018	8	20	4	9	47	10.88	12.44	10.00	11.06	
2018	8	20	4	11	48	10.00	12.44	9.88	10.75	
2018	8	20	4	13	49	10.31	12.44	10.00	10.75	
2018	8	20	4	15	50	9.94	12.38	10.00	11.00	
2018	8	20	4	17	50	11.19	12.44	10.31	11.31	
2018	8	20	4	19	51	10.81	12.44	10.06	10.94	
2018	8	20	4	21	52	10.19	12.38	9.94	10.75	
2018	8	20	4	23	52	10.88	12.31	10.00	11.31	
2018	8	20	4	25	53	11.00	12.38	10.13	11.06	
2018	8	20	4	27	54	11.19	12.38	10.25	11.19	
2018	8	20	4	29	55	10.81	12.38	10.06	10.81	
2018	8	20	4	31	56	10.94	12.38	10.13	10.81	
2018	8	20	4	33	57	11.94	12.38	10.69	12.13	
2018	8	20	4	35	58	11.25	12.38	10.44	11.06	
2018	8	20	4	37	58	10.50	12.38	10.13	10.69	
2018	8	20	4	39	59	9.88	12.25	9.75	10.31	
2018	8	20	4	42	0	10.19	12.19	9.69	10.63	
2018	8	20	4	44	0	10.00	12.13	9.69	10.31	
2018	8	20	4	46	1	11.31	12.13	9.81	11.25	
2018	8	20	4	48	2	10.00	12.13	9.69	10.56	
2018	8	20	4	50	3	10.94	12.13	9.94	11.06	
2018	8	20	4	52	3	10.88	12.13	10.06	10.88	
2018	8	20	4	54	4	11.00	12.19	10.25	11.00	
2018	8	20	4	56	5	10.13	12.13	9.88	10.50	
2018	8	20	4	58	5	11.06	12.06	9.81	10.81	
2018	8	20	5	0	6	11.69	12.19	10.31	11.44	
2018	8	20	5	2	7	10.38	12.13	10.06	10.69	
2018	8	20	5	4	8	11.38	12.13	10.00	10.94	
2018	8	20	5	6	8	11.69	12.13	10.19	11.06	
2018	8	20	5	8	9	10.25	12.13	9.88	10.38	
2018	8	20	5	10	10	10.94	12.06	10.00	10.69	
2018	8	20	5	12	10	9.88	12.00	9.69	10.38	
2018	8	20	5	14	11	10.00	11.94	9.56	10.44	
2018	8	20	5	16	12	10.31	11.94	9.69	10.69	
2018	8	20	5	18	13	10.31	11.94	9.63	10.38	
2018	8	20	5	20	14	9.88	11.88	9.63	10.31	
2018	8	20	5	22	15	11.38	11.94	10.13	11.38	
2018	8	20	5	24	16	11.06	11.94	10.00	10.63	
2018	8	20	5	26	16	9.69	11.88	9.63	10.06	
2018	8	20	5	28	17	10.00	11.81	9.44	10.31	
2018	8	20	5	30	18	10.50	11.75	9.56	10.63	
2018	8	20	5	32	18	11.19	11.81	10.31	11.69	
2018	8	20	5	34	19	10.88	11.88	10.06	10.56	
2018	8	20	5	36	20	9.75	11.81	9.69	10.19	
2018	8	20	5	38	21	9.44	11.75	9.38	10.00	
2018	8	20	5	40	21	10.13	11.63	9.38	10.38	
2018	8	20	5	42	22	9.38	11.63	9.31	10.13	
2018	8	20	5	44	23	9.69	11.56	9.19	10.06	
2018	8	20	5	46	23	9.25	11.56	9.19	9.88	
2018	8	20	5	48	24	9.19	11.50	9.13	10.00	
2018	8	20	5	50	25	9.31	11.44	9.19	10.06	
2018	8	20	5	52	26	9.13	11.44	9.19	9.88	
2018	8	20	5	54	26	10.00	11.38	9.25	10.44	
2018	8	20	5	56	27	9.81	11.44	9.38	10.19	
2018	8	20	5	58	28	9.31	11.44	9.25	10.00	
2018	8	20	6	0	28	9.94	11.38	9.31	10.25	
2018	8	20	6	2	29	10.31	11.44	9.38	10.44	
2018	8	20	6	4	30	10.31	11.44	9.50	10.25	
2018	8	20	6	6	31	9.75	11.44	9.38	10.00	
2018	8	20	6	8	32	10.25	11.44	9.50	10.19	
2018	8	20	6	10	33	9.31	11.38	9.25	9.88	
2018	8	20	6	12	34	9.75	11.38	9.19	10.06	
2018	8	20	6	14	34	9.69	11.31	9.19	9.75	
2018	8	20	6	16	35	10.13	11.31	9.19	10.31	
2018	8	20	6	18	36	9.19	11.25	9.06	9.50	
2018	8	20	6	20	36	9.06	11.19	9.00	9.75	
2018	8	20	6	22	37	8.94	11.19	8.81	9.63	
2018	8	20	6	24	38	8.88	11.13	8.88	9.63	
2018	8	20	6	26	39	8.81	11.13	8.81	9.50	
2018	8	20	6	28	39	9.00	11.06	8.88	9.63	
2018	8	20	6	30	40	9.63	11.06	9.00	10.13	
2018	8	20	6	32	41	9.00	11.06	8.94	9.75	
2018	8	20	6	34	41	9.00	11.00	8.88	9.75	
2018	8	20	6	36	42	8.94	11.00	8.81	9.75	
2018	8	20	6	38	43	8.88	10.94	8.81	9.56	
2018	8	20	6	40	44	8.94	10.94	8.88	9.69	
2018	8	20	6	42	44	8.81	10.88	8.81	9.50	
2018	8	20	6	44	45	9.13	10.94	8.81	9.69	
2018	8	20	6	46	46	9.63	10.94	8.94	9.50	
2018	8	20	6	48	46	9.38	10.94	9.06	9.75	
2018	8	20	6	50	47	9.19	10.94	8.88	9.69	
2018	8	20	6	52	48	8.81	10.88	8.81	9.50	
2018	8	20	6	54	49	8.88	10.88	8.75	9.44	
2018	8	20	6	56	50	8.75	10.81	8.75	9.25	
2018	8	20	6	58	51	8.69	10.81	8.69	9.50	
2018	8	20	7	0	52	8.50	10.75	8.63	9.25	
2018	8	20	7	2	52	8.50	10.69	8.69	9.19	
2018	8	20	7	4	53	8.44	10.69	8.63	9.13	
2018	8	20	7	6	54	8.56	10.63	8.63	9.25	
2018	8	20	7	8	54	8.56	10.69	8.56	9.38	
2018	8	20	7	10	55	8.63	10.69	8.56	9.38	
2018	8	20	7	12	56	8.81	10.63	8.63	9.38	
2018	8	20	7	14	57	8.69	10.63	8.56	9.38	
2018	8	20	7	16	57	8.75	10.63	8.69	9.44	
2018	8	20	7	18	58	8.63	10.63	8.63	9.38	
2018	8	20	7	20	59	8.56	10.63	8.56	9.19	
